Index,DATE TIME,Temp,On/off
11,20/04/2018 04:21:05,57.80487805,0
11,20/04/2018 04:22:05,57.92682927,0
11,20/04/2018 04:23:04,57.80487805,0
11,20/04/2018 04:24:04,57.80487805,0
11,20/04/2018 04:25:05,57.92682927,0
11,20/04/2018 04:26:05,57.80487805,0
11,20/04/2018 04:27:04,57.80487805,0
11,20/04/2018 04:28:05,57.92682927,0
11,20/04/2018 04:29:05,57.80487805,0
11,20/04/2018 04:30:04,57.80487805,0
11,20/04/2018 04:31:04,57.68292683,0
11,20/04/2018 04:32:04,57.68292683,0
11,20/04/2018 04:33:05,57.80487805,0
11,20/04/2018 04:34:05,57.68292683,0
11,20/04/2018 04:35:05,57.80487805,0
11,20/04/2018 04:36:04,57.68292683,0
11,20/04/2018 04:37:05,57.68292683,0
11,20/04/2018 04:38:05,57.68292683,0
11,20/04/2018 04:39:05,57.56097561,0
11,20/04/2018 04:40:05,57.56097561,0
11,20/04/2018 04:41:05,57.56097561,0
11,20/04/2018 04:42:05,57.68292683,0
11,20/04/2018 04:43:05,57.68292683,0
11,20/04/2018 04:44:04,57.56097561,0
11,20/04/2018 04:45:04,57.56097561,0
11,20/04/2018 04:46:05,57.56097561,0
11,20/04/2018 04:47:05,57.56097561,0
11,20/04/2018 04:48:05,57.56097561,0
11,20/04/2018 04:49:05,57.56097561,0
11,20/04/2018 04:50:05,57.43902439,0
11,20/04/2018 04:51:05,57.43902439,0
11,20/04/2018 04:52:05,57.56097561,0
11,20/04/2018 04:53:05,57.43902439,0
11,20/04/2018 04:54:04,57.43902439,0
11,20/04/2018 04:55:05,57.56097561,0
11,20/04/2018 04:56:05,57.43902439,0
11,20/04/2018 04:57:05,57.43902439,0
11,20/04/2018 04:58:05,57.31707317,0
11,20/04/2018 04:59:05,57.43902439,0
11,20/04/2018 05:00:05,57.31707317,0
11,20/04/2018 05:01:05,57.31707317,0
11,20/04/2018 05:02:05,57.31707317,0
11,20/04/2018 05:03:05,57.31707317,0
11,20/04/2018 05:04:05,57.43902439,0
11,20/04/2018 05:05:06,57.31707317,0
11,20/04/2018 05:06:05,57.31707317,0
11,20/04/2018 05:07:06,57.31707317,0
11,20/04/2018 05:08:05,57.31707317,0
11,20/04/2018 05:09:05,57.19512195,0
11,20/04/2018 05:10:05,57.31707317,0
11,20/04/2018 05:11:05,57.31707317,0
11,20/04/2018 05:12:05,57.31707317,0
11,20/04/2018 05:13:05,57.31707317,0
11,20/04/2018 05:14:05,57.19512195,0
11,20/04/2018 05:15:05,57.31707317,0
11,20/04/2018 05:16:05,57.19512195,0
11,20/04/2018 05:17:06,57.07317073,0
11,20/04/2018 05:18:05,57.31707317,0
11,20/04/2018 05:19:05,57.19512195,0
11,20/04/2018 05:20:05,57.19512195,0
11,20/04/2018 05:21:05,57.19512195,0
11,20/04/2018 05:22:06,57.19512195,0
11,20/04/2018 05:23:05,57.19512195,0
11,20/04/2018 05:24:05,57.07317073,0
11,20/04/2018 05:25:05,57.07317073,0
11,20/04/2018 05:26:05,57.07317073,0
11,20/04/2018 05:27:05,57.19512195,0
11,20/04/2018 05:28:05,57.07317073,0
11,20/04/2018 05:29:06,57.19512195,0
11,20/04/2018 05:30:05,56.95121951,0
11,20/04/2018 05:31:05,56.95121951,0
11,20/04/2018 05:32:05,56.95121951,0
11,20/04/2018 05:33:06,56.95121951,0
11,20/04/2018 05:34:05,56.95121951,0
11,20/04/2018 05:35:06,56.95121951,0
11,20/04/2018 05:36:05,56.95121951,0
11,20/04/2018 05:37:05,56.82926829,0
11,20/04/2018 05:38:05,56.95121951,0
11,20/04/2018 05:39:06,56.95121951,0
11,20/04/2018 05:40:05,56.95121951,0
11,20/04/2018 05:41:06,56.95121951,0
11,20/04/2018 05:42:06,56.95121951,0
11,20/04/2018 05:43:05,56.82926829,0
11,20/04/2018 05:44:06,56.82926829,0
11,20/04/2018 05:45:06,56.82926829,0
11,20/04/2018 05:46:05,56.70731707,0
11,20/04/2018 05:47:06,56.82926829,0
11,20/04/2018 05:48:06,56.70731707,0
